"","low","est","high","ID","type","metric"
"area (square kilometers)273",1331.44500503649,2603.41248883276,4294.71193485213,"BW0332014Snow","OUF anisotropic","area (square kilometers)273"
"t[position] (days)224",2.31500379637801,5.63304795120427,13.7067720019347,"BW0332014Snow","OUF anisotropic","t[position] (days)224"
"t[velocity] (hours)177",1.07007808830475,1.32650148954778,1.64437177155932,"BW0332014Snow","OUF anisotropic","t[velocity] (hours)177"
"speed (kilometers/day)246",28.4468143784459,30.0739754784059,31.6999502300124,"BW0332014Snow","OUF anisotropic","speed (kilometers/day)246"
"area (square kilometers)274",1114.24244704638,1349.00867396901,1605.88360280323,"BW0332015SnowFree","OUF anisotropic","area (square kilometers)274"
"t[position] (days)225",1.14619819563492,1.43706552488824,1.80174539681451,"BW0332015SnowFree","OUF anisotropic","t[position] (days)225"
"t[velocity] (hours)178",1.01404016809873,1.18387598151569,1.38215662821089,"BW0332015SnowFree","OUF anisotropic","t[velocity] (hours)178"
"speed (kilometers/day)247",43.1412358249672,45.0032434502741,46.8642040541316,"BW0332015SnowFree","OUF anisotropic","speed (kilometers/day)247"
"area (square kilometers)275",818.021869036403,1734.86404713729,2990.50527656157,"BW0332015Snow","OUF isotropic","area (square kilometers)275"
"t[position] (days)226",0.68738946443741,2.10950287866693,6.47377160304045,"BW0332015Snow","OUF isotropic","t[position] (days)226"
"t[velocity] (minutes)61",15.7251393299604,40.7772893615567,105.740705553438,"BW0332015Snow","OUF isotropic","t[velocity] (minutes)61"
"speed (kilometers/day)248",43.2984243195105,55.5505420958105,67.7780577177887,"BW0332015Snow","OUF isotropic","speed (kilometers/day)248"
"area (square kilometers)276",614.380289016157,1969.50833015892,4099.73887405896,"BW0352014Snow","OUF anisotropic","area (square kilometers)276"
"t[position] (days)227",0.739592072092341,10.2276806770834,141.436686491854,"BW0352014Snow","OUF anisotropic","t[position] (days)227"
"t[velocity] (hours)179",0.624815162897216,1.05418007101412,1.77859899713435,"BW0352014Snow","OUF anisotropic","t[velocity] (hours)179"
"speed (kilometers/day)249",19.0138075379983,21.7388335258056,24.4596684167915,"BW0352014Snow","OUF anisotropic","speed (kilometers/day)249"
"area (square kilometers)277",2006.14100735188,4128.40557313525,7003.55161016958,"BW0352015SnowFree","OUF anisotropic","area (square kilometers)277"
"t[position] (days)228",2.98326691333646,8.06626570522571,21.8098629178751,"BW0352015SnowFree","OUF anisotropic","t[position] (days)228"
"t[velocity] (hours)180",1.10634963265964,1.39621660656817,1.76202961063075,"BW0352015SnowFree","OUF anisotropic","t[velocity] (hours)180"
"speed (kilometers/day)250",29.081235628429,30.8933405693785,32.7040183310914,"BW0352015SnowFree","OUF anisotropic","speed (kilometers/day)250"
"area (square kilometers)278",550.46289716432,5346.3779569312,15464.626124844,"BW0352015Snow","OUF anisotropic","area (square kilometers)278"
"t[position] (days)229",0,7.57562577276247,18.7841413846999,"BW0352015Snow","OUF anisotropic","t[position] (days)229"
"t[velocity] (hours)181",0.681244107925289,1.41652181966108,2.94539657992312,"BW0352015Snow","OUF anisotropic","t[velocity] (hours)181"
"speed (kilometers/day)251",30.9293276474808,36.2900518466175,41.6415188243281,"BW0352015Snow","OUF anisotropic","speed (kilometers/day)251"
"area (square kilometers)279",998.01760438124,2226.89895549739,3940.50571329223,"BW0362014Snow","OUF anisotropic","area (square kilometers)279"
"t[position] (days)230",2.00559502507384,6.33504207030122,20.0103996722911,"BW0362014Snow","OUF anisotropic","t[position] (days)230"
"t[velocity] (hours)182",0.857036269923945,1.14462572153562,1.52871948175217,"BW0362014Snow","OUF anisotropic","t[velocity] (hours)182"
"speed (kilometers/day)252",26.1208086705274,28.2259816425745,30.3290778710576,"BW0362014Snow","OUF anisotropic","speed (kilometers/day)252"
"area (square kilometers)280",1519.23918070248,2015.52302767598,2580.87251118889,"BW0362015SnowFree","OUF anisotropic","area (square kilometers)280"
"t[position] (days)231",2.24487545559828,3.10467528488491,4.29378324776879,"BW0362015SnowFree","OUF anisotropic","t[position] (days)231"
"t[velocity] (hours)183",1.16860419593977,1.33081946707159,1.51555202359379,"BW0362015SnowFree","OUF anisotropic","t[velocity] (hours)183"
"speed (kilometers/day)253",34.1047824428193,35.3106575722875,36.5159708884214,"BW0362015SnowFree","OUF anisotropic","speed (kilometers/day)253"
"area (square kilometers)281",1769.4933863914,4128.33541131569,7469.1847507368,"BW0362015Snow","OUF anisotropic","area (square kilometers)281"
"t[position] (days)232",2.58809144716856,8.89594941626795,30.5777124310569,"BW0362015Snow","OUF anisotropic","t[position] (days)232"
"t[velocity] (hours)184",1.07717228057167,1.30283572029496,1.57577478059097,"BW0362015Snow","OUF anisotropic","t[velocity] (hours)184"
"speed (kilometers/day)254",28.8311543536203,30.3320995495923,31.832040532231,"BW0362015Snow","OUF anisotropic","speed (kilometers/day)254"
"area (square kilometers)282",752.280036016449,1205.65956221821,1764.24081333228,"BW0382014Snow","OUF anisotropic","area (square kilometers)282"
"t[position] (days)233",1.23456020922996,2.27187067741983,4.18075711199163,"BW0382014Snow","OUF anisotropic","t[position] (days)233"
"t[velocity] (hours)185",0.983809154674726,1.39941685382844,1.99059697856396,"BW0382014Snow","OUF anisotropic","t[velocity] (hours)185"
"speed (kilometers/day)255",29.6074152631403,32.6427982702201,35.6745299520798,"BW0382014Snow","OUF anisotropic","speed (kilometers/day)255"
"area (square kilometers)283",834.298172043124,1068.77713479056,1331.85306083182,"BW0382015SnowFree","OUF anisotropic","area (square kilometers)283"
"t[position] (days)234",1.76801282248707,2.35856128504678,3.14636368275672,"BW0382015SnowFree","OUF anisotropic","t[position] (days)234"
"t[velocity] (hours)186",1.13421101923505,1.32422923175646,1.54608183882835,"BW0382015SnowFree","OUF anisotropic","t[velocity] (hours)186"
"speed (kilometers/day)256",28.3304271091581,29.5845179490993,30.8378867314118,"BW0382015SnowFree","OUF anisotropic","speed (kilometers/day)256"
"area (square kilometers)284",669.967210835698,928.998428893995,1229.70751543585,"BW0382015Snow","OUF anisotropic","area (square kilometers)284"
"t[position] (days)235",1.63058349320323,2.40506010096536,3.54738908701472,"BW0382015Snow","OUF anisotropic","t[position] (days)235"
"t[velocity] (hours)187",0.796174930805671,1.01239480256198,1.28733422341914,"BW0382015Snow","OUF anisotropic","t[velocity] (hours)187"
"speed (kilometers/day)257",29.6016728340704,31.8131216404414,34.0225265544614,"BW0382015Snow","OUF anisotropic","speed (kilometers/day)257"
"area (square kilometers)285",585.400906431862,708.574985740013,843.334449391541,"BW0382016SnowFree","OUF anisotropic","area (square kilometers)285"
"t[position] (days)236",1.18147087703011,1.48008034445954,1.85416151057579,"BW0382016SnowFree","OUF anisotropic","t[position] (days)236"
"t[velocity] (minutes)62",40.9155648763695,50.6460387636673,62.6905983139022,"BW0382016SnowFree","OUF anisotropic","t[velocity] (minutes)62"
"speed (kilometers/day)258",35.7397927461298,38.2091030415271,40.6762817190786,"BW0382016SnowFree","OUF anisotropic","speed (kilometers/day)258"
"area (square kilometers)286",1113.2876995022,1575.74659905952,2117.28184874579,"BW0382016Snow","OUF isotropic","area (square kilometers)286"
"t[position] (days)237",3.02293829480631,4.50780131664433,6.72202695809322,"BW0382016Snow","OUF isotropic","t[position] (days)237"
"t[velocity] (hours)188",0.902364953998041,1.04669160716011,1.2141022494783,"BW0382016Snow","OUF isotropic","t[velocity] (hours)188"
"speed (kilometers/day)259",27.9628783953501,29.1830464053514,30.4025212528458,"BW0382016Snow","OUF isotropic","speed (kilometers/day)259"
"area (square kilometers)287",833.000952915497,1089.08837705576,1378.97496954885,"BW0382017SnowFree","OUF anisotropic","area (square kilometers)287"
"t[position] (days)238",1.2561710417707,1.73154604381071,2.38681803841791,"BW0382017SnowFree","OUF anisotropic","t[position] (days)238"
"t[velocity] (hours)189",1.25923903171597,1.48544294117459,1.75228108080367,"BW0382017SnowFree","OUF anisotropic","t[velocity] (hours)189"
"speed (kilometers/day)260",33.0213071190541,34.5664232359557,36.1106025775162,"BW0382017SnowFree","OUF anisotropic","speed (kilometers/day)260"
"area (square kilometers)288",880.177339435106,1446.81998747331,2151.99350169549,"BW0392014Snow","OUF anisotropic","area (square kilometers)288"
"t[position] (days)239",1.25300429219423,2.35387632787378,4.42195912770716,"BW0392014Snow","OUF anisotropic","t[position] (days)239"
"t[velocity] (hours)190",0.969697201586102,1.26412040769868,1.64793752374089,"BW0392014Snow","OUF anisotropic","t[velocity] (hours)190"
"speed (kilometers/day)261",33.5995401693611,36.0499450971389,38.4981321677525,"BW0392014Snow","OUF anisotropic","speed (kilometers/day)261"
"area (square kilometers)289",947.003100226689,1163.76224035581,1402.52505262646,"BW0392015SnowFree","OUF anisotropic","area (square kilometers)289"
"t[position] (days)240",1.30289090211358,1.6607322943261,2.11685548570758,"BW0392015SnowFree","OUF anisotropic","t[position] (days)240"
"t[velocity] (hours)191",1.28957848520051,1.46604122643359,1.66665069421404,"BW0392015SnowFree","OUF anisotropic","t[velocity] (hours)191"
"speed (kilometers/day)262",33.8217318371097,34.9475220566628,36.072817074174,"BW0392015SnowFree","OUF anisotropic","speed (kilometers/day)262"
"area (square kilometers)290",937.078191415819,1209.29468272095,1515.69408262003,"BW0392015Snow","OUF anisotropic","area (square kilometers)290"
"t[position] (days)241",1.88421702317542,2.52360319206664,3.37995729402558,"BW0392015Snow","OUF anisotropic","t[position] (days)241"
"t[velocity] (hours)192",1.06936150234161,1.22241033550509,1.39736377742942,"BW0392015Snow","OUF anisotropic","t[velocity] (hours)192"
"speed (kilometers/day)263",31.0826797585664,32.2594786198663,33.4356925015884,"BW0392015Snow","OUF anisotropic","speed (kilometers/day)263"
"area (square kilometers)291",814.039856005261,959.157041327225,1116.0015054164,"BW0392016SnowFree","OUF anisotropic","area (square kilometers)291"
"t[position] (hours)27",15.4089972343818,19.1596206906787,23.823163793657,"BW0392016SnowFree","OUF anisotropic","t[position] (hours)27"
"t[velocity] (hours)193",1.20743592117308,1.44224646201775,1.7227207015523,"BW0392016SnowFree","OUF anisotropic","t[velocity] (hours)193"
"speed (kilometers/day)264",44.6812119853277,46.6240485670073,48.5657850678323,"BW0392016SnowFree","OUF anisotropic","speed (kilometers/day)264"
"area (square kilometers)292",664.223551177744,1189.94054825812,1866.39071918345,"BW0402014Snow","OUF isotropic","area (square kilometers)292"
"t[position] (days)242",0.893239608703814,1.98373942401999,4.4055615806397,"BW0402014Snow","OUF isotropic","t[position] (days)242"
"t[velocity] (hours)194",1.03483401095672,1.41019020077055,1.92169602206132,"BW0402014Snow","OUF isotropic","t[velocity] (hours)194"
"speed (kilometers/day)265",30.5799826654707,32.9352272113365,35.2882368796322,"BW0402014Snow","OUF isotropic","speed (kilometers/day)265"
"area (square kilometers)293",2955.22706555463,4325.86656021254,5953.52147085173,"BW0402015SnowFree","OUF anisotropic","area (square kilometers)293"
"t[position] (days)243",3.44102677783801,5.3477346825239,8.31096881281385,"BW0402015SnowFree","OUF anisotropic","t[position] (days)243"
"t[velocity] (hours)195",1.31271723488504,1.47977865609437,1.66810095338182,"BW0402015SnowFree","OUF anisotropic","t[velocity] (hours)195"
"speed (kilometers/day)266",36.22663986916,37.3874119165196,38.5476916105812,"BW0402015SnowFree","OUF anisotropic","speed (kilometers/day)266"
"area (square kilometers)294",1736.98456389871,2482.95039030434,3360.09369309704,"BW0402015Snow","OUF anisotropic","area (square kilometers)294"
"t[position] (days)244",3.12185867326461,4.7067448496336,7.09623637651283,"BW0402015Snow","OUF anisotropic","t[position] (days)244"
"t[velocity] (hours)196",1.0611375733183,1.21090643678298,1.38181366442164,"BW0402015Snow","OUF anisotropic","t[velocity] (hours)196"
"speed (kilometers/day)267",32.5854575238956,33.8194743048105,35.0528775119158,"BW0402015Snow","OUF anisotropic","speed (kilometers/day)267"
"area (square kilometers)295",1007.09768454736,1211.57403413051,1434.667929424,"BW0402016SnowFree","OUF anisotropic","area (square kilometers)295"
"t[position] (days)245",1.07462348792746,1.33897476835273,1.66835496378641,"BW0402016SnowFree","OUF anisotropic","t[position] (days)245"
"t[velocity] (hours)197",1.08614293433502,1.25292173749778,1.44530966475013,"BW0402016SnowFree","OUF anisotropic","t[velocity] (hours)197"
"speed (kilometers/day)268",41.3634097015898,42.9620550902757,44.5598901728185,"BW0402016SnowFree","OUF anisotropic","speed (kilometers/day)268"
"area (square kilometers)296",1010.6595713273,1727.22696625545,2632.67013139886,"BW0402016Snow","OUF anisotropic","area (square kilometers)296"
"t[position] (days)246",2.75344864667653,5.3355841217188,10.3392006073183,"BW0402016Snow","OUF anisotropic","t[position] (days)246"
"t[velocity] (minutes)63",28.5224349377141,40.1155084909728,56.4206395773545,"BW0402016Snow","OUF anisotropic","t[velocity] (minutes)63"
"speed (kilometers/day)269",31.5043834864972,35.2176722814363,38.9259873842564,"BW0402016Snow","OUF anisotropic","speed (kilometers/day)269"
"area (square kilometers)297",865.737831587135,4989.76276267578,12652.6175646472,"BW0412014Snow","OUF isotropic","area (square kilometers)297"
"t[position] (days)247",0,9.62650598993211,21.5639147086742,"BW0412014Snow","OUF isotropic","t[position] (days)247"
"t[velocity] (hours)198",1.02902601705204,1.39859946573892,1.90090477126029,"BW0412014Snow","OUF isotropic","t[velocity] (hours)198"
"speed (kilometers/day)270",28.5058509495861,30.74242467339,32.9768420516205,"BW0412014Snow","OUF isotropic","speed (kilometers/day)270"
"area (square kilometers)298",6663.33561295634,15566.7832031655,28182.6587252257,"BW0412015SnowFree","OUF anisotropic","area (square kilometers)298"
"t[position] (days)248",5.57224439146289,18.8901466137559,64.0384042803107,"BW0412015SnowFree","OUF anisotropic","t[position] (days)248"
"t[velocity] (hours)199",1.27759429523873,1.4433163168576,1.63053482492118,"BW0412015SnowFree","OUF anisotropic","t[velocity] (hours)199"
"speed (kilometers/day)271",37.2318325400475,38.4989223606582,39.7654429198347,"BW0412015SnowFree","OUF anisotropic","speed (kilometers/day)271"
"area (square kilometers)299",1158.27052569696,3838.37595850273,8094.97727781164,"BW0412015Snow","OUF anisotropic","area (square kilometers)299"
"t[position] (days)249",0.322364005418932,5.25006533025193,85.5032990922581,"BW0412015Snow","OUF anisotropic","t[position] (days)249"
"t[velocity] (hours)200",0.665880399262449,1.07440447435751,1.73356202675138,"BW0412015Snow","OUF anisotropic","t[velocity] (hours)200"
"speed (kilometers/day)272",38.048766864389,43.2863931988867,48.5161795486801,"BW0412015Snow","OUF anisotropic","speed (kilometers/day)272"
"area (square kilometers)300",1428.86607798135,3282.04884966431,5892.55761654283,"BW042nex2015SnowFree","OUF anisotropic","area (square kilometers)300"
"t[position] (days)250",1.23880961221344,4.70033871595746,17.8342045677655,"BW042nex2015SnowFree","OUF anisotropic","t[position] (days)250"
"t[velocity] (hours)201",1.24423226715163,2.07391107075181,3.45683618962339,"BW042nex2015SnowFree","OUF anisotropic","t[velocity] (hours)201"
"speed (kilometers/day)273",25.6564406250274,30.1350869646392,34.6059690640273,"BW042nex2015SnowFree","OUF anisotropic","speed (kilometers/day)273"
"area (square kilometers)301",4135.67867893874,6787.39743808999,10085.3370438487,"BW042nex2015Snow","OUF anisotropic","area (square kilometers)301"
